,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
31,SafaricomPLC,Safaricom PLC,117685967,1157515190344278016,/SafaricomPLC/status/1157515190344278016,2019-08-03 04:55:01,1564808101,"Safaricom Home was in Kisumu City, and we announced some great news! All our new subscribers get Home Fibre 50% OFF for 2 months when you join from now to 30th Sep. Visit https://www.safaricom.co.ke/home/  #FeelsGoodToBeHome. Ts and Cs apply.pic.twitter.com/UBoM6n4YYa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Safaricom</strong> <strong>Home</strong> was in Kisumu City, and we announced some great news! All our new subscribers get <strong>Home</strong> <strong>Fibre</strong> 50% OFF for 2 months when you join from now to 30th Sep. Visit <a class=""twitter-timeline-link"" data-expanded-url=""https://www.safaricom.co.ke/home/"" dir=""ltr"" href=""https://t.co/fWamN4Hm5x"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.safaricom.co.ke/home/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">safaricom.co.ke/home/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FeelsGoodToBeHome?src=hash""><s>#</s><b>FeelsGoodToBeHome</b></a>. Ts and Cs apply.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/UBoM6n4YYa"">pic.twitter.com/UBoM6n4YYa</a></p>",['https://www.safaricom.co.ke/home/'],['FeelsGoodToBeHome'],True,"['https://pbs.twimg.com/media/EBBR6gqX4AAhpl4.jpg', 'https://pbs.twimg.com/media/EBBR6gqXYAASz6W.jpg', 'https://pbs.twimg.com/media/EBBR6gqXsAERtp7.jpg', 'https://pbs.twimg.com/media/EBBR6ikXYAEvRpR.jpg']",,22,2,5,True,False,,[]
32,ElonArab,ThatGuy...kip,597570347,1157382874628317184,/ElonArab/status/1157382874628317184,2019-08-02 20:09:15,1564776555,Hi @Safaricom_Care you seems to be rewarding only new customers and domant customers of home fibre while the loyal ones are left out... This is unfair and very discouraging to loyal customers Iam not happy at all.. Look into it b4 we think otherwise,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hi <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> you seems to be rewarding only new customers and domant customers of <strong>home</strong> <strong>fibre</strong> while the loyal ones are left out... This is unfair and very discouraging to loyal customers Iam not happy at all.. Look into it b4 we think otherwise</p>",[],[],False,[],,1,0,0,False,False,,[]
33,tryKuria,david kuria,56706043,1157377586160427008,/tryKuria/status/1157377586160427008,2019-08-02 19:48:14,1564775294,@Safaricom_Care You guys really have to do something about your home fibre. It has become completely horrendous. I'm so tired of calling customer care for them to restart it. It's terrible!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> You guys really have to do something about your <strong>home</strong> <strong>fibre</strong>. It has become completely horrendous. I'm so tired of calling customer care for them to restart it. It's terrible!!</p>",[],[],False,[],,1,0,1,True,False,,[]
34,spazzle_,𝓢𝓹𝓪𝔃𝔃𝓵𝓮 😷 🇰🇪,41331829,1157278010120253440,/spazzle_/status/1157278010120253440,2019-08-02 13:12:33,1564751553,Rip-Off: Users Share Shocking Photos Showing Safaricom Home Fibre Slow Internet Speeds - https://www.cnyakundi.com/rip-off-users-share-shocking-photos-showing-safaricom-slow-internet-speeds/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rip-Off: Users Share Shocking Photos Showing <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong> Slow Internet Speeds - <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.cnyakundi.com/rip-off-users-share-shocking-photos-showing-safaricom-slow-internet-speeds/"" dir=""ltr"" href=""https://t.co/Mkf0mQtO9J"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.cnyakundi.com/rip-off-users-share-shocking-photos-showing-safaricom-slow-internet-speeds/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">cnyakundi.com/rip-off-users-</span><span class=""invisible"">share-shocking-photos-showing-safaricom-slow-internet-speeds/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.cnyakundi.com/rip-off-users-share-shocking-photos-showing-safaricom-slow-internet-speeds/'],[],False,[],,0,0,2,True,False,,[]
35,spazzle_,𝓢𝓹𝓪𝔃𝔃𝓵𝓮 😷 🇰🇪,41331829,1157277169472679942,/spazzle_/status/1157277169472679942,2019-08-02 13:09:13,1564751353,Safaricom Owes an Explanation to its Customers for Inconsistent Home Fibre Services https://techweez.com/2018/12/03/safaricom-home-fibre-issues/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Safaricom</strong> Owes an Explanation to its Customers for Inconsistent <strong>Home</strong> <strong>Fibre</strong> Services <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://techweez.com/2018/12/03/safaricom-home-fibre-issues/"" dir=""ltr"" href=""https://t.co/3JDafBPhlu"" rel=""nofollow noopener"" target=""_blank"" title=""https://techweez.com/2018/12/03/safaricom-home-fibre-issues/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">techweez.com/2018/12/03/saf</span><span class=""invisible"">aricom-home-fibre-issues/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://techweez.com/2018/12/03/safaricom-home-fibre-issues/'],[],False,[],,0,1,0,False,False,,[]
36,ojurefred,Fredrick Ojure,826063671273074688,1157196390700847104,/ojurefred/status/1157196390700847104,2019-08-02 07:48:13,1564732093,Move to Safaricom Home Fibre. Constantly on.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Move to <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong>. Constantly on.</p>",[],[],False,[],,1,0,1,True,True,1157169277914550272,"[{'screen_name': 'jiminskie', 'user_id': '391313893'}, {'screen_name': 'Zuku_WeCare', 'user_id': '624612122'}]"
37,Starlight_Bo,Dr. Nelly Bosire,278994237,1157180107179663360,/Starlight_Bo/status/1157180107179663360,2019-08-02 06:43:31,1564728211,Dear @Safaricom_Care is there a specific reason why your *400# for renewing home fibre subscription hasn't worked for the past year? I shouldn't be forced to download your app to make payment. Please sort this out. Thanks.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dear <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> is there a specific reason why your *400# for renewing <strong>home</strong> <strong>fibre</strong> subscription hasn't worked for the past year? I shouldn't be forced to download your app to make payment. Please sort this out. Thanks.</p>",[],[],False,[],,1,0,2,True,False,,[]
38,mkenyaboyz,3STARGENERAL,208121035,1156952756676157448,/mkenyaboyz/status/1156952756676157448,2019-08-01 15:40:06,1564674006,What is securenet on home Fibre network which is being charged @SafaricomPLC @Safaricom_Carepic.twitter.com/dgd7fYkcol,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What is securenet on <strong>home</strong> <strong>Fibre</strong> network which is being charged <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/dgd7fYkcol"">pic.twitter.com/dgd7fYkcol</a></p>",[],[],True,['https://pbs.twimg.com/media/EA5SZIvXUAItJTu.jpg'],,0,0,2,True,False,,[]
39,victormutai,98°,197417854,1156896653410013184,/victormutai/status/1156896653410013184,2019-08-01 11:57:10,1564660630,"@SafaricomPLC @Safaricom_Care Hi, I was told that my home fibre will be sorted in a few mins. it's been 2 hrs.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> Hi, I was told that my <strong>home</strong> <strong>fibre</strong> will be sorted in a few mins. it's been 2 hrs.</p>",[],[],False,[],,0,0,1,True,False,,[]
40,KaranjaRichard,Richard karanja,2385060593,1156646865926086657,/KaranjaRichard/status/1156646865926086657,2019-07-31 19:24:36,1564601076,@Safaricom_Care  Is Safaricom home Fibre around Thogoto in kikuyu?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a>  Is <strong>Safaricom</strong> <strong>home</strong> <strong>Fibre</strong> around Thogoto in kikuyu?</p>",[],[],False,[],,0,0,1,True,False,,[]
41,CrazyMkenya,Mandem,377222812,1156468102277844992,/CrazyMkenya/status/1156468102277844992,2019-07-31 07:34:16,1564558456,"Hello, @SafaricomPLC can you please have Joy from Safaricom home Fibre to call me.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hello, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> can you please have Joy from <strong>Safaricom</strong> <strong>home</strong> <strong>Fibre</strong> to call me.</p>",[],[],False,[],,0,0,1,True,False,,[]
42,Mozyylah,Mozack,956254101330948096,1156465082420908032,/Mozyylah/status/1156465082420908032,2019-07-31 07:22:16,1564557736,"While at it, Safaricom has introduced an additional 200 bob for renewal of home Fibre, something called secure internet or smth, but why?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">While at it, <strong>Safaricom</strong> has introduced an additional 200 bob for renewal of <strong>home</strong> <strong>Fibre</strong>, something called secure internet or smth, but why?</p>",[],[],False,[],,3,1,1,True,True,1156433155307560962,"[{'screen_name': 'RobertAlai', 'user_id': '16712223'}, {'screen_name': 'SolomonKarori2', 'user_id': '943837446252515329'}, {'screen_name': 'SafaricomPLC', 'user_id': '117685967'}]"
43,gakio_k,Njenga,54591685,1156452729788796929,/gakio_k/status/1156452729788796929,2019-07-31 06:33:11,1564554791,"⁦@SafaricomPLC⁩ I’ve been waiting for #SafaricomHomeFibre since March, false promises galore. 6 MONTHS later still not connected, what does one need to get INTERNET #BringMenHomepic.twitter.com/annCqfRZjz","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">⁦<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a>⁩ I’ve been waiting for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SafaricomHomeFibre?src=hash""><s>#</s><b><strong>SafaricomHomeFibre</strong></b></a> since March, false promises galore. 6 MONTHS later still not connected, what does one need to get INTERNET<img alt=""⁉️"" aria-label=""Emoji: Tanda seru soal"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2049.png"" title=""Tanda seru soal""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BringMenHome?src=hash""><s>#</s><b>BringMenHome</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/annCqfRZjz"">pic.twitter.com/annCqfRZjz</a></p>",[],"['SafaricomHomeFibre', 'BringMenHomepic']",True,"['https://pbs.twimg.com/media/EAyLZDIXYAArFwM.jpg', 'https://pbs.twimg.com/media/EAyLmxNXUAAjf-o.jpg']",,0,0,1,True,False,,[]
44,enjesh,Fluffy 🇰🇪,42869300,1156445739322621957,/enjesh/status/1156445739322621957,2019-07-31 06:05:24,1564553124,Safaricom home fibre nowadays imeanza kuniangusha ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Safaricom</strong> <strong>home</strong> <strong>fibre</strong> nowadays imeanza kuniangusha <img alt=""🤔"" aria-label=""Emoji: Muka berfikir"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f914.png"" title=""Muka berfikir""/><img alt=""🤔"" aria-label=""Emoji: Muka berfikir"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f914.png"" title=""Muka berfikir""/><img alt=""🤔"" aria-label=""Emoji: Muka berfikir"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f914.png"" title=""Muka berfikir""/></p>",[],[],False,[],,0,0,0,False,False,,[]
45,dancool_MD,Dr Kulecho Daniel,257964243,1156437431455047685,/dancool_MD/status/1156437431455047685,2019-07-31 05:32:23,1564551143,"@Safaricom_Care I have been using home fibre. Now I am trying to renew, am seeing some Kes 200 extra charge for securenet or something, what is this for? Do I need it? Yaani Bob anatuacha tu na mnaanza issues?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> I have been using <strong>home</strong> <strong>fibre</strong>. Now I am trying to renew, am seeing some Kes 200 extra charge for securenet or something, what is this for? Do I need it? Yaani Bob anatuacha tu na mnaanza issues?</p>",[],[],False,[],,0,0,4,True,False,,[]
46,BonnyMPhilip,#There'sNoHonourAmongThieves,106962768,1156267640484225024,/BonnyMPhilip/status/1156267640484225024,2019-07-30 18:17:42,1564510662,"@SafaricomPLC , @Safaricom_Care , your  Internet services have deteriorated over the last few weeks. I hope you are keen to resolve what has now become  ""regular slow speeds and outages"".
#safaricomhomefibre","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> , <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> , your  Internet services have deteriorated over the last few weeks. I hope you are keen to resolve what has now become  ""regular slow speeds and outages"".
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/safaricomhomefibre?src=hash""><s>#</s><b><strong>safaricomhomefibre</strong></b></a></p>",[],['safaricomhomefibre'],False,[],,1,0,0,False,False,,[]
47,Thurfist,I_am_Chiuri🇰🇪❄️,195751589,1156262101830262784,/Thurfist/status/1156262101830262784,2019-07-30 17:55:42,1564509342,Hii siku yenye hatuna net tutarudishiwa @SafaricomPLC #safaricomhomefibre,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Hii siku yenye hatuna net tutarudishiwa <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/safaricomhomefibre?src=hash""><s>#</s><b><strong>safaricomhomefibre</strong></b></a></p>",[],['safaricomhomefibre'],False,[],,0,0,0,False,False,,[]
